RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20
394404,10,"Boston, MA",Msa,MA,167777,167771,167944,168221,168589,168996,169631,170334,170964,171665,172404,173188,173443,173819,174166,174948,175810,176736,177463,178304,179176,180233,181198,182479,184215,186078,187867,189313,190618,191938,193173,194504,196238,197885,199857,201242,203443,205668,208298,210748,213120,215434,218037,220051,222134,223906,225807,228229,230556,233474,235972,238431,241018,243762,246872,250456,254075,257690,261270,265023,268660,271909,275191,278705,282218,285788,289232,292712,295916,299138,302275,305105,307721,310157,312772,315373,318093,321011,324304,327713,331270,335452,339467,343408,346719,350089,353501,356976,360377,363431,365532,367611,369451,371309,373292,375667,378521,381229,383850,386313,388749,391514,394751,398078,401364,404310,407208,409726,412009,414974,417533,420171,422289,423573,424935,425396,426821,427684,428493,428187,427671,426086,424603,422985,421424,419930,417437,415263,412154,409598,406790,404910,403476,402538,401670,400362,398795,397077,395771,394521,393411,391944,390299,388378,386028,383416,381079,378744,376570,374175,371937,369762,367516,365040,362637,359934,357584,355309,352891,350925,349662,349177,349001,348822,349160,349708,350516,351527,352622,354027,355283,356142,356360,356058,355539,354958,353806,352840,351795,351289,350653,349152,347156,345348,343873,343219,342070,341130,339977,338720,337438,336127,335383,335075,335377,335595,336239,336710,337875,338844,339936,341572,343816,346297,347749,350248,353088,356748,359498,361644,363724,366278,369856,373184,375776,377366,378974,379843,380995,382516,384252,386202,387553,388851,389329,389512,390159,392209,395071,397948,399752,400143,400871,401970,404440,406807,408735,410942,412466,413763,415322,417142,419279,421549,424150,426419,427429,428694,430919,433175,435824,437947,439653,440983,442613,445299,447722,450291,453382,455529,457821,459602,462612,464901,467131,469573,472753,475468,477921,479881,481650,483165,483766,484978,485519,486643,487148,487643,486840,486385,486403,487686,488696,489816,491349,492625,493695,494776,496441,498109,500374,502413,504318
395057,11,"San Francisco, CA",Msa,CA,254211,253355,252943,252178,251845,251564,251301,251428,251819,252653,253497,254574,255594,257119,258726,260645,262677,264772,267130,269295,271640,273716,276197,278938,281832,284722,287441,290090,292384,295085,298211,301283,304285,306745,309279,311209,313827,316640,319709,321995,324055,326722,329238,332653,335729,340789,345697,351344,356879,362364,367685,374199,382527,390585,398180,404569,412152,419183,426692,434694,441694,448427,455153,461370,465868,468367,470699,473103,475082,476336,477370,477362,477599,478351,479945,482706,486372,492099,498111,504065,508928,513049,517130,521077,524986,528631,531442,534058,535568,537053,539041,542820,547490,553496,559205,565789,573556,581697,591276,599744,609250,618610,628991,638390,648326,657731,668585,679659,690651,701855,711680,722912,734522,745601,754467,762114,769956,778332,783851,787736,788898,791401,793772,794661,793371,791864,790419,789694,787042,784355,783022,783217,784681,781228,777555,773252,770158,765815,762062,758999,756115,749788,742531,731401,723392,716119,709184,701873,693356,684373,674438,664627,655987,646508,634854,624853,612181,603861,596347,590111,583960,581107,579582,575798,570906,570770,575526,582464,588416,591142,591407,591498,592822,592223,588893,587998,586038,583829,578339,572042,567488,562623,559812,556126,550789,544448,541968,538713,538573,535462,533848,531994,529096,529165,529691,532761,537819,546337,553902,563079,570595,580385,589950,599591,613516,625323,640084,652926,668831,681817,694002,702941,712016,720845,730845,742218,750227,758328,761569,766098,766570,767850,770251,774953,780511,786206,793707,800263,804808,811238,822045,832991,842942,852567,864321,877210,890108,899683,904938,910206,920455,929540,932409,934190,936747,940883,939002,937389,935426,940184,944929,951540,954619,959008,964259,969113,974882,981704,992079,1000718,1012405,1022833,1038008,1052517,1065739,1074078,1083926,1096447,1110611,1122959,1132163,1141334,1144654,1145558,1140373,1129524,1118025,1110738,1103982,1101237,1102553,1107658,1111718,1111000,1112587,1114150,1116500,1121651,1127376,1131052,1132729,1129151,1120498
394532,12,"Detroit, MI",Msa,MI,105247,105626,105992,106777,107583,108388,109112,109728,110280,110823,111444,112165,112923,113635,114362,115031,115712,116308,117070,117945,118935,119861,120748,121490,122166,122819,123476,124149,124784,125567,126293,127088,127859,128763,129545,130316,131099,132097,133082,134038,134936,135879,136765,137680,138597,139539,140440,141379,142390,143334,144382,145479,146673,147795,149065,150173,151149,151959,152992,154043,155008,155833,156629,157412,158209,158914,159598,160293,161089,161808,162390,162939,163547,164163,164723,165133,165445,165848,166207,166648,166975,167414,167840,168277,168675,169163,169485,169996,170465,170998,171383,171742,172197,172719,173257,173752,174215,174592,175119,175522,175998,176434,177005,177517,177938,178307,178634,178983,179342,179616,179920,180209,180598,180802,180946,181150,181505,181848,182076,182203,182349,182531,182600,182478,182205,181818,181375,180752,180055,179183,178214,177094,175942,174784,173629,172621,171429,170375,169165,168225,166700,164750,162696,161212,160013,158685,156787,154098,150933,147649,144202,140530,137306,135111,133056,130263,126274,122407,118892,116342,114156,112021,110570,109136,107946,106124,104637,103449,103271,102837,102519,102040,101898,102003,101418,100786,99776,98972,97954,97102,96155,95606,94911,94200,93232,92191,91399,91023,91113,91279,91456,91584,91709,91694,92080,92533,93322,94144,95247,96104,96744,97600,98608,99650,100646,102010,103541,105224,106895,108601,110449,112546,114876,116936,118768,120563,122401,123938,125042,125940,126787,127806,128643,129235,129570,129960,130607,131255,131961,132677,133596,134257,134728,135045,135514,136162,136671,137236,137833,138797,139650,140505,141013,142153,143273,144547,145636,146619,147830,149052,150146,150989,151814,152784,154011,155027,156307,157432,158432,159462,160491,161595,162736,163779,165151,166448,167831,169101,170288,171535,172684,173744,174842,175856,176825,177800,178378,178816,178565,178481,179117,180263,181566,182260,182841,183386,183892,184401,184966,185568,186533,187369,187529
395025,13,"Riverside, CA",Msa,CA,122679,122177,121866,121198,120698,120234,119832,119647,119574,119672,119722,119817,119908,120186,120439,120775,121088,121470,121910,122281,122668,122969,123501,124104,124589,124985,125371,125972,126490,127119,127755,128265,128642,129048,129384,129783,130713,131847,133010,133676,134450,135127,135895,136693,137794,138829,140003,141048,141788,142672,143588,144934,146112,147326,148410,149538,150658,151980,153289,154654,156133,157511,159063,160503,162000,163358,164891,166442,167936,169316,170741,172428,174121,175895,177433,178930,180544,182591,184779,187179,189831,192500,195371,197911,200900,203435,206275,209200,212824,216098,219195,221984,225265,229129,233514,237745,241993,246645,252291,257753,263626,270219,277832,286213,293229,299953,305508,312880,319133,326197,331471,338757,344227,349769,354331,359438,365190,370468,375643,379279,383307,386452,390914,394046,397856,400627,403055,404562,405802,406176,405929,404791,403519,402666,401314,399399,396364,392423,388601,383614,378106,371072,363738,356782,349734,340163,328296,315792,304795,293931,282275,271492,261805,254255,246597,238384,230082,224657,220777,217282,212575,209892,208299,207265,205125,203873,203566,204606,205977,206302,206786,207567,209106,209661,209655,208745,208931,208048,207794,207139,206663,206058,205067,203857,202991,201515,200567,199753,198951,198485,197995,197638,197079,196540,196656,197433,198087,199427,201039,204127,207020,209091,210534,212777,216243,219886,224059,228585,233777,239132,244615,248696,253862,259821,266539,271644,275681,279869,282921,284689,286325,287787,288946,289913,290127,291070,291446,292371,293185,294369,295633,297505,298604,300114,301314,303191,305254,306773,308388,310242,312211,313763,315390,316852,318788,320021,322274,324127,325685,326948,328419,330222,331940,333433,335328,337639,339694,342547,343967,346334,348293,351076,353414,355531,357746,360577,362868,364832,367077,369009,371143,372093,373665,373863,374714,374509,375950,376430,377406,377530,378088,378859,380251,381520,382507,384124,385314,387264,387839,388851,389617,391085,392071
394976,14,"Phoenix, AZ",Msa,AZ,115740,116063,116431,117140,117832,118456,119034,119563,120085,120596,121124,121647,122168,122703,123185,123642,124074,124512,124924,125349,125832,126350,126851,127339,127916,128490,129023,129468,129957,130480,131170,131939,132661,133340,134017,134723,135194,135650,136175,136900,137657,138693,139623,140532,141267,141998,142645,143268,144135,145084,146047,146937,147816,148430,149097,149706,150518,151236,151987,152751,153512,154252,154943,155585,156237,156849,157400,157908,158475,159144,159919,160598,161195,161695,162306,162907,163457,164115,164782,165585,166177,166834,167492,168319,169201,170047,170796,171560,172277,172914,173341,173836,174680,175668,176660,177597,178722,180012,181595,183147,184809,186109,188078,190506,192751,195358,198165,202590,207774,214237,220268,226812,233476,242304,251913,261413,271576,279800,288246,293118,295996,296087,296491,296940,297765,297091,294976,292254,288709,286683,284020,282352,280693,280400,280280,280443,279334,277183,274626,272379,269843,266782,262104,257635,252942,247622,242026,235052,230021,224627,219342,212769,206774,201804,197170,192374,188076,184769,181331,177918,173729,170564,168616,167099,165924,163384,162869,162542,162860,161680,160369,159897,159077,158270,155559,153593,150986,149769,147727,145599,143095,141497,140857,139190,137409,135331,134862,134685,134843,135094,135385,136867,137919,139552,140519,143529,147473,151510,154758,157888,161688,165193,168973,171031,173830,175533,178527,180535,182500,185033,188381,191208,193451,195146,195852,197495,199384,202299,203057,202917,202658,202793,202409,202321,201893,202405,203805,205442,206011,206322,208073,210413,212530,213603,215379,216985,218938,219955,220761,221556,223432,224828,225720,226607,227684,228998,229382,230380,231463,233290,235035,236333,237180,238277,239637,240965,242120,243572,245542,246740,248119,249476,251157,252501,254094,256146,257999,259604,261252,262868,264387,265643,267128,268292,269337,270441,271703,272862,273821,274126,275158,276565,278500,280343,281972,283827,285736,287973,290124,292195,294638,297903,300740
395078,15,"Seattle, WA",Msa,WA,167785,167751,167749,167757,167820,168227,168678,169226,169587,170099,170727,171437,172145,172984,173956,175125,176394,177244,178167,178923,179864,180772,181791,183057,184715,186305,187891,189028,190229,191371,192692,194310,196453,198328,199931,201213,202050,202923,203705,205077,206243,208079,209522,211082,212295,214085,215932,217505,218926,220482,222017,223552,225280,226590,228097,229071,230127,230826,231750,232899,234320,235668,236978,238065,238887,239805,240610,241690,242587,243665,244619,245950,246834,247779,248404,249115,249567,249922,250458,251138,251962,252783,253716,254083,254840,255563,256997,258149,259552,260641,261824,263095,264538,266080,267344,269003,270867,273034,274771,276685,278896,281522,283853,285859,288175,290673,293734,297096,301024,304076,307481,310770,314704,319175,324206,329860,334980,339955,345140,350367,354662,359662,363969,368898,373352,377754,382043,385568,389026,392631,395380,397126,398235,400010,402875,406343,408636,409799,409366,409692,409484,407888,405253,403152,401622,399283,396052,391836,387393,382749,378589,373530,368491,363859,359788,355188,351297,346923,342762,336720,331851,327923,325908,324392,323064,322479,322172,321946,319871,317940,315979,316181,316617,315493,312699,308914,305877,302152,298490,295186,293081,291755,289433,286544,281620,278020,274456,272424,270023,267938,265994,264321,263332,261375,260773,260354,262365,264733,267677,270064,272546,275539,278980,281929,283903,287223,291305,296281,300476,303456,306899,310352,314213,317034,319251,321640,324516,327119,328290,329066,329331,331599,332995,334271,334875,336827,339091,341924,345151,347548,350261,352321,355806,358217,361106,364955,369272,373211,376647,379715,382417,385957,390054,394559,398373,402171,406280,409832,413455,416617,421135,425861,430566,434829,438648,443515,448576,454418,460449,465746,470207,475319,479511,484473,489334,495896,502034,507142,511003,513542,514214,514478,516139,517517,517787,515831,513967,511361,509054,506900,507703,509833,513130,515736,517639,519435,522067,525857,529646,533286,537086,541123,543523
394865,16,"Minneapolis-St Paul, MN",Msa,MN,119857,119624,119517,119393,119469,119737,120038,120491,120879,121352,121848,122384,122855,123476,124183,124946,125505,125943,126397,126834,127338,127854,128379,129012,129746,130487,131148,131649,132255,132746,133435,134103,135141,136119,137094,137940,138967,140275,141767,143310,144813,146490,147904,148970,149769,150753,152244,153829,155334,156745,157985,159453,160890,162470,164123,166411,168524,170590,172111,174020,175925,177832,179869,181918,183721,185452,187223,189127,191187,193329,195394,196935,198300,199576,200885,202060,203685,205246,206914,208200,209566,210918,212451,214211,216013,217732,219414,220956,222445,223758,225191,226655,228146,229542,231083,232602,234013,235486,237045,238766,240342,242051,243672,245312,246836,248253,249373,250515,252029,253639,254979,256271,257628,258881,259961,260787,261870,262813,264023,264824,265290,265521,265799,266087,266148,266191,266099,265964,265454,264984,264428,264284,264294,264499,264392,263802,262677,261222,259675,258543,257504,256642,255241,253346,251031,248287,245877,243609,241551,239560,237416,234805,232132,229471,227198,224938,222650,220413,217649,215317,213683,212942,212590,212623,212674,212484,212012,212072,212230,212785,213259,213666,213606,212749,211507,209576,207383,205187,203473,201514,199662,197388,195538,193404,191271,189092,187154,185702,184567,183576,182510,181509,180736,180536,180883,181612,182255,183397,184692,186362,188114,190174,192310,194466,196482,197885,198799,199796,201963,204334,206880,209162,211487,213598,215341,216747,218274,219825,221816,223405,224511,225043,225172,225044,224719,224532,224663,225296,225781,227027,228038,229401,230180,230907,231737,232567,233723,234716,235879,236991,238443,239643,240622,241247,241757,242685,243949,245751,247266,248891,250226,251431,252295,253156,254455,256174,258253,260120,261710,262765,263823,264736,266080,267624,269529,271412,273290,274856,276248,277339,278459,279888,281202,282500,283452,284394,285399,286184,286566,286921,287684,289024,290301,291229,292285,293389,294576,295675,296585,297675,298978,300369,301440
395056,17,"San Diego, CA",Msa,CA,183838,183481,183285,182874,182684,182528,182359,182094,181852,181807,181826,181725,181476,181468,181713,182179,182491,182810,183422,184431,185769,186901,188215,189835,192011,194212,196203,198003,199840,201997,203919,205878,207655,209688,211517,213368,214921,216568,218106,219871,221865,223683,225881,227800,229664,231704,234053,236759,239708,242499,245383,248032,250820,254599,258584,262839,266691,270111,273696,277072,280323,284189,288557,293483,297409,300251,302065,304031,306490,309426,312529,315421,318611,321489,324464,327716,331836,336681,342324,348478,354258,360401,366235,374162,380515,386155,390620,395617,401046,405683,411773,417345,423893,429491,436012,439271,446103,455047,465305,473385,481075,491632,501003,509819,518828,528427,536181,544416,548876,553137,558458,565790,571919,573986,575634,577864,579058,579252,579023,579362,581095,580866,581015,579356,579709,578389,576467,572306,569112,566021,564632,561391,558829,555951,549895,543793,536817,533318,529060,526713,522901,518541,511804,505758,497609,488312,478520,471728,463386,456204,446571,438298,427406,418632,409454,402332,395962,392545,390710,385145,382558,377350,377801,376181,379150,381205,385589,388001,390207,390607,391916,395156,395558,395803,393442,393094,390962,387778,383833,381598,379259,377298,373829,371937,370184,369192,367521,364621,362391,361123,360759,358556,358114,358096,359550,359303,360674,362791,365258,368402,372180,377145,381501,388571,393645,398364,404303,412195,420363,428326,436724,446023,451279,454731,457154,459777,464871,471184,471706,470625,467746,468071,469423,467703,468972,469870,474062,475246,474050,473653,478994,483672,488312,488904,490212,492615,495552,498951,501536,505995,513102,515599,514699,514657,516356,520205,521228,525199,528627,533055,535786,538161,537739,540628,545305,551563,557452,561301,564476,565789,568938,572837,576078,579723,586141,592262,595730,595047,594161,594849,596747,599298,600621,601846,602350,601976,598916,596614,595187,597952,600346,602867,605018,606643,608488,609851,612533,615759,620282,623864,627944,630552,633752
395121,18,"St. Louis, MO",Msa,MO,97048,97369,97591,98032,98340,98596,98838,99138,99501,99859,100184,100462,100741,100902,101118,101376,101806,102287,102771,103170,103530,103905,104319,104727,105043,105338,105591,105888,106209,106548,106901,107121,107253,107416,107703,108088,108558,109092,109608,109993,110305,110612,110906,111536,112158,112636,112767,112970,113425,113942,114497,115069,115658,116276,116970,117695,118404,119149,120067,120865,121408,121822,122384,123170,123988,124770,125486,126063,126702,127367,128123,128948,129793,130680,131448,132141,132809,133518,134276,134986,135692,136394,137183,137895,138700,139537,140407,141203,141968,142805,143595,144514,145541,146677,147577,148449,149216,149994,150670,151377,152190,152992,153873,154605,155169,155633,156219,156955,157736,158471,159280,160062,160893,161633,162333,163121,163952,164768,165480,166161,166798,167456,168010,168579,169008,169379,169676,169879,170108,170392,170790,171046,171249,171172,171143,171177,171242,171358,171303,171210,170936,170556,170005,169467,168896,168570,168038,167264,166478,165833,165471,165047,164642,164010,163200,162265,161408,160793,160405,159935,159215,158324,157511,156881,156337,156163,156294,156630,156811,156445,155966,155663,155630,155397,154933,154351,153689,152844,151909,150877,149791,148910,147907,146815,145554,144667,143912,143141,142450,141847,141191,140511,139868,139487,139387,139516,139732,139733,139689,139703,139867,139830,140101,140413,141309,141776,142162,142176,142176,142220,142272,142532,142689,143142,143360,143611,143482,143520,143608,143953,144594,145286,145968,146338,146631,146843,147086,147325,147450,147769,148151,148746,149122,149496,149818,150313,150792,151184,151503,152089,152774,153476,153969,154387,154937,155579,156293,156769,157336,158083,159081,159790,160413,160994,161700,162405,162894,163483,164035,164877,165790,166523,167054,167391,167821,168093,168703,169308,170124,170682,171417,172166,172772,173430,174074,174777,175591,176447,177212,177536,177940,178393,178914,179217,179570,179930,180345,180853,181232,181649,181928,182534,183000
395148,19,"Tampa, FL",Msa,FL,89683,89709,89719,89826,89988,90216,90370,90474,90509,90623,90768,91024,91056,91134,91245,91562,91827,91985,92212,92509,92907,93176,93457,93690,94311,94862,95384,95486,95602,95779,96008,96320,96690,97185,97593,97825,97981,98279,98716,99211,99668,100166,100815,101378,101908,102349,102897,103551,104171,104711,105243,105937,106774,107598,108283,109032,109797,110594,111355,112117,112868,113722,114510,115324,116021,116792,117619,118444,119342,120253,121228,122216,123260,124226,125248,126228,127247,128236,129184,130206,131175,132192,133279,134479,135788,137110,138391,139670,141005,142243,143445,144561,145775,147291,148819,150427,151792,153223,154756,156243,157991,159976,162427,164946,167450,169877,172367,175074,178042,181116,184105,187395,190877,194737,198779,202853,207419,211640,215868,219753,223071,226275,229559,232977,235394,237181,238253,239628,239819,239693,238599,237220,236321,235723,234817,233361,231649,229374,226329,222804,219588,216384,213808,210744,207408,203224,199314,195568,191900,188544,185371,182300,179181,175964,172105,168640,165274,162375,159483,156408,153797,151330,149568,147720,146190,144845,144351,143727,143536,143360,143094,142874,142419,141968,140887,139708,138155,136518,134671,133206,131552,129602,127782,126020,124589,123089,121861,120866,120331,120189,120178,119927,119537,119509,119773,120308,120646,121161,121855,122841,123642,124382,124986,126056,127607,129278,130713,132057,133753,135602,137581,139439,141244,142732,144145,145314,146145,146901,147955,149013,150046,150712,151296,151595,152139,153185,154430,155595,156522,157537,158282,159247,159953,161182,162290,163582,164861,166205,167367,168703,170383,172354,174177,175534,176991,178148,179592,180985,182535,183693,185289,186842,188405,189256,190197,191744,193559,195488,197087,198846,200237,201629,202837,203943,205004,206660,208703,210483,211718,212885,213931,215089,216352,217717,218812,220098,221295,221851,221945,222115,222935,223690,224740,225438,226212,226997,227998,228910,229911,231273,232799,234312,235572
394358,20,"Baltimore, MD",Msa,MD,142983,143140,143196,143404,143578,143785,143958,143988,144029,144043,144155,144299,144314,144291,144300,144415,144569,144690,144869,145184,145459,145690,145796,145800,146021,146207,146529,146617,146727,146810,146831,147009,147230,147595,147815,148136,148426,148872,149205,149572,149911,150317,150852,151263,151710,152145,152965,153793,154587,155147,155817,156494,157203,157787,158322,158907,159502,160209,160756,161343,161886,162455,163001,163721,164427,165256,166049,167040,168076,169014,169922,170869,172124,173623,175153,176526,178055,179645,181372,182929,184563,186314,188206,190206,192156,194204,196311,198416,200327,202350,204614,206830,209171,211554,214175,216882,219653,222627,225456,228549,231963,235474,238647,242342,246480,250916,255426,259646,263865,267248,271168,275257,279818,284544,289843,295452,299836,303959,307522,311592,314973,318543,321704,325036,327751,330127,331859,332434,333372,333874,334636,334847,335305,335711,335840,335846,335771,335535,335101,334871,334529,333870,332066,330198,328486,327266,326007,323876,321556,318618,315471,312097,309097,306419,304458,302208,299705,296836,293891,290856,287457,284983,283457,282956,282082,281254,280446,280009,279614,278852,278001,277779,277967,277678,276636,274549,272502,270231,268078,265743,263792,262227,260841,259020,257415,256121,254846,253779,252727,252111,251200,250708,249887,249515,249166,249347,249341,249225,249300,249565,250015,250384,250959,251466,252320,253153,254552,255633,257147,258529,260226,261501,262840,264048,265684,266826,267724,268043,267930,268224,267819,267784,267216,267324,266866,266684,266327,266265,266169,266164,266467,266119,266198,266115,266391,266575,267090,267527,267335,267452,267784,268813,269277,270003,270868,271628,272711,273419,274571,275326,276538,277471,278338,278668,279119,280062,280720,281550,281468,281722,281964,282882,283974,285116,285984,286763,287725,288484,289155,289689,290507,291347,292035,292407,292670,292544,292646,293045,293247,293422,293567,293895,294299,294575,294852,295101,295251,295700,296099,296391,296723,297043,297468
